modality,index,title,creator,cluster,cluster_prob
poem,2768,Stanzas to Augusta,"George Gordon, Lord Byron",1,0.5121021
poem,2769,Stanzas to Jessy,"George Gordon, Lord Byron",1,0.6444802
poem,2770,Stanzas to a Hindoo Air,"George Gordon, Lord Byron",2,0.22770053
poem,2771,"Stanzas to a Lady, With the Poems of CamoëNs","George Gordon, Lord Byron",2,0.36154962
poem,2772,"Stanzas to a Lady, on Leaving England","George Gordon, Lord Byron",2,0.49447513
poem,2773,Stanzas to the Po,"George Gordon, Lord Byron",3,0.56842
poem,2774,Substitute for an Epitaph,"George Gordon, Lord Byron",3,0.45732516
poem,2775,Sun of the Sleepless!,"George Gordon, Lord Byron",0,0.3922853
poem,2776,The Adieu.  Written Under the Impression That the Author Would Soon Die,"George Gordon, Lord Byron",4,0.32471693
poem,2777,The Age of Bronze,"George Gordon, Lord Byron",0,0.6452864
poem,2778,The Blues: A Literary Eclogue,"George Gordon, Lord Byron",4,0.7110441
poem,2779,The Bride of Abydos. a Turkish Tale,"George Gordon, Lord Byron",1,0.8091023
poem,2780,The Chain I Gave.  From the Turkish,"George Gordon, Lord Byron",0,0.41960353
poem,2781,The Charity Ball,"George Gordon, Lord Byron",3,0.59669864
poem,2782,The Conquest,"George Gordon, Lord Byron",3,0.6376998
poem,2783,The Cornelian,"George Gordon, Lord Byron",4,0.19815344
poem,2784,The Corsair.  ,"George Gordon, Lord Byron",4,0.68384415
poem,2785,The Curse of Minerva,"George Gordon, Lord Byron",4,0.56176335
poem,2786,"The Death of Calmar and Orla.  an Imitation of MacPherson's ""Ossian""","George Gordon, Lord Byron",0,0.57399607
poem,2787,The Deformed Transformed:,"George Gordon, Lord Byron",4,0.53017724
poem,2788,The Destruction of Sennacherib,"George Gordon, Lord Byron",0,0.30076748
poem,2789,The Devil's Drive,"George Gordon, Lord Byron",0,0.41031557
poem,2790,The Dream,"George Gordon, Lord Byron",0,0.38272637
poem,2791,The Duel,"George Gordon, Lord Byron",0,0.5437484
poem,2792,"The Episode of Nisus and Euryalus.  a Paraphrase From the ""ÆNeid,"" Lib. 9","George Gordon, Lord Byron",1,0.63976145
poem,2793,The First Kiss of Love,"George Gordon, Lord Byron",4,0.8193435
poem,2794,The Girl of Cadiz,"George Gordon, Lord Byron",4,0.5875522
poem,2795,The Harp the Monarch Minstrel Swept,"George Gordon, Lord Byron",1,0.65845513
poem,2796,The Irish Avatar,"George Gordon, Lord Byron",3,0.67584646
poem,2797,The Island,"George Gordon, Lord Byron",4,0.6469346
poem,2798,The Lament of Tasso,"George Gordon, Lord Byron",0,0.5824441
poem,2799,The Morgante Maggiore of Pulci,"George Gordon, Lord Byron",4,0.6427907
poem,2800,The New Vicar of Bray,"George Gordon, Lord Byron",0,0.5228308
poem,2801,The Prayer of Nature,"George Gordon, Lord Byron",3,0.46851087
poem,2802,The Prisoner of Chillon,"George Gordon, Lord Byron",1,0.76280713
poem,2803,The Prophecy of Dante,"George Gordon, Lord Byron",0,0.5010346
poem,2804,The Siege of Corinth,"George Gordon, Lord Byron",4,0.20841664
poem,2805,"The Spell Is Broke, the Charm Is Flown!","George Gordon, Lord Byron",3,0.3545413
poem,2806,The Tear,"George Gordon, Lord Byron",4,0.6634128
poem,2807,The Two Foscari,"George Gordon, Lord Byron",4,0.71771896
poem,2808,The Vision of Judgment.  by Quevedo Redivivus,"George Gordon, Lord Byron",4,0.2897976
poem,2809,"The Waltz: An Apostrophic Hymn.  by Horace Hornem, Esq","George Gordon, Lord Byron",2,0.16462255
poem,2810,The Wild Gazelle,"George Gordon, Lord Byron",2,0.11987364
poem,2811,"There Was a Time, I Need Not Name","George Gordon, Lord Byron",1,0.57778114
poem,2812,"Thou Art Not False, but Thou Art Fickle","George Gordon, Lord Byron",2,0.57075477
poem,2813,Thoughts Suggested by a College Examination,"George Gordon, Lord Byron",0,0.26766318
poem,2814,Thy Days Are Done,"George Gordon, Lord Byron",1,0.5703456
poem,2815,To Anne,"George Gordon, Lord Byron",2,0.52320224
poem,2816,To Anne,"George Gordon, Lord Byron",2,0.60751414
poem,2817,To Belshazzar,"George Gordon, Lord Byron",4,0.21249491
poem,2818,To Caroline,"George Gordon, Lord Byron",1,0.56782115
poem,2819,To Caroline,"George Gordon, Lord Byron",2,0.47064525
poem,2820,To Caroline,"George Gordon, Lord Byron",0,0.54138124
poem,2821,To Caroline,"George Gordon, Lord Byron",1,0.6874264
poem,2822,To D--,"George Gordon, Lord Byron",1,0.625349
poem,2823,To Dives. a Fragment,"George Gordon, Lord Byron",0,0.3065794
poem,2824,To E--,"George Gordon, Lord Byron",2,0.6548817
poem,2825,"To Edward Noel Long, Esq","George Gordon, Lord Byron",3,0.5101666
poem,2826,To Eliza,"George Gordon, Lord Byron",4,0.38271093
poem,2827,To Emma,"George Gordon, Lord Byron",2,0.6468954
poem,2828,To Florence,"George Gordon, Lord Byron",4,0.6407087
poem,2829,"To George, Earl Delawarr","George Gordon, Lord Byron",4,0.6200026
poem,2830,To Harriet,"George Gordon, Lord Byron",4,0.7096202
poem,2831,To Lesbia!,"George Gordon, Lord Byron",4,0.66087043
poem,2832,To Lord Thurlow,"George Gordon, Lord Byron",3,0.38038427
poem,2833,To M---,"George Gordon, Lord Byron",2,0.21784264
poem,2834,To M. S. G,"George Gordon, Lord Byron",3,0.6141616
poem,2835,To M. S. G,"George Gordon, Lord Byron",2,0.59319896
poem,2836,To Marion,"George Gordon, Lord Byron",1,0.7800669
poem,2837,"To Mary, on Receiving Her Picture","George Gordon, Lord Byron",3,0.36564392
poem,2838,To Mr. Murray,"George Gordon, Lord Byron",0,0.6362158
poem,2839,To Mr. Murray,"George Gordon, Lord Byron",3,0.3970272
poem,2840,Epistle to Mr. Murray,"George Gordon, Lord Byron",4,0.59855366
poem,2841,To Mr. Murray,"George Gordon, Lord Byron",3,0.4412806
poem,2842,To My Son,"George Gordon, Lord Byron",0,0.33865207
poem,2843,To Penelope,"George Gordon, Lord Byron",2,0.41449708
poem,2844,To Romance,"George Gordon, Lord Byron",2,0.5269133
poem,2845,Fragment of an Epistle to Thomas Moore,"George Gordon, Lord Byron",3,0.5227405
poem,2846,To Thomas Moore,"George Gordon, Lord Byron",0,0.21529663
poem,2847,To Thomas Moore,"George Gordon, Lord Byron",3,0.3623883
poem,2848,To Thomas Moore,"George Gordon, Lord Byron",2,0.39856875
poem,2849,To Thyrza,"George Gordon, Lord Byron",1,0.5418399
poem,2850,To Time,"George Gordon, Lord Byron",0,0.6035408
poem,2851,To Woman,"George Gordon, Lord Byron",2,0.29314327
poem,2852,To a Beautiful Quaker,"George Gordon, Lord Byron",2,0.53911054
poem,2853,To a Knot of Ungenerous Critics,"George Gordon, Lord Byron",3,0.3749243
poem,2854,"Stanzas to a Lady, on Leaving England","George Gordon, Lord Byron",2,0.4887433
poem,2855,"To a Lady Who Presented to the Author a Lock of Hair Braided With His Own, and Appointed a Night in December to Meet Him in the Garden","George Gordon, Lord Byron",4,0.7600843
poem,2856,To a Lady Who Presented the Author With the Velvet Band Which Bound Her Tresses,"George Gordon, Lord Byron",1,0.6968157
poem,2857,"To a Lady, on Being Asked My Reason for Quitting England in the Spring","George Gordon, Lord Byron",0,0.6560502
poem,2858,"Stanzas to a Lady, With the Poems of CamoëNs","George Gordon, Lord Byron",2,0.36363387
poem,2859,To a Lady,"George Gordon, Lord Byron",2,0.520734
poem,2860,"Ode to a Lady Whose Lover Was Killed by a Ball, Which at the Same Time Shivered a Portrait Next His Heart","George Gordon, Lord Byron",4,0.21978456
poem,2861,Lines to a Lady Weeping,"George Gordon, Lord Byron",2,0.3441589
poem,2862,To a Lady Who Presented the Author With the Velvet Band Which Bound Her Tresses,"George Gordon, Lord Byron",1,0.71282685
poem,2863,"To a Lady Who Presented to the Author a Lock of Hair Braided With His Own, and Appointed a Night in December to Meet Him in the Garden","George Gordon, Lord Byron",4,0.7356826
poem,2864,"To a Lady, on Being Asked My Reason for Quitting England in the Spring","George Gordon, Lord Byron",0,0.65208817
poem,2865,To a Vain Lady,"George Gordon, Lord Byron",2,0.6455698
poem,2866,To a Youthful Friend,"George Gordon, Lord Byron",4,0.5250918
poem,2867,To an Oak at Newstead,"George Gordon, Lord Byron",3,0.7472117
poem,2868,To the Author of a Sonnet,"George Gordon, Lord Byron",1,0.7249946
poem,2869,To the Countess of Blessington,"George Gordon, Lord Byron",3,0.6256114
poem,2870,To the Duke of Dorset,"George Gordon, Lord Byron",0,0.42069566
poem,2871,To the Earl of Clare,"George Gordon, Lord Byron",4,0.7580475
poem,2872,To the Sighing Strephon,"George Gordon, Lord Byron",2,0.6375909
poem,2873,To---,"George Gordon, Lord Byron",2,0.60606587
poem,2874,To----,"George Gordon, Lord Byron",0,0.5535904
poem,2875,Answer to----'s Professions of Affection,"George Gordon, Lord Byron",0,0.26166713
poem,2876,To----,"George Gordon, Lord Byron",0,0.5386349
poem,2877,Answer to----'s Professions of Affection,"George Gordon, Lord Byron",0,0.25635153
poem,2878,"Translation of the Romaic Song,","George Gordon, Lord Byron",1,0.5542649
poem,2879,Translation From Vittorelli. on a Nun,"George Gordon, Lord Byron",0,0.4515311
poem,2880,"Translation of the Famous Greek War Song, ""δεῦτε παῖδεσ τῶν ἑλλήνων.""","George Gordon, Lord Byron",3,0.5507307
poem,2881,Translation of a Romaic Love Song,"George Gordon, Lord Byron",2,0.45066237
poem,2882,"Translation From the ""Medea"" of Euripides ","George Gordon, Lord Byron",1,0.5572123
poem,2883,Translation From Catullus. Lugete Veneres Cupidinesque (Carm. III.),"George Gordon, Lord Byron",4,0.6718056
poem,2884,Translation From Anacreon. Ode 1. to His Lyre,"George Gordon, Lord Byron",0,0.45546138
poem,2885,Translation From Anacreon. Ode 3,"George Gordon, Lord Byron",3,0.5851399
poem,2886,Translation From Anacreon. Ode,"George Gordon, Lord Byron",4,0.16686374
poem,2887,Translation From Catullus. AD Lesbiam,"George Gordon, Lord Byron",4,0.58907187
poem,2888,Translation From Horace,"George Gordon, Lord Byron",4,0.26258302
poem,2889,Translation,"George Gordon, Lord Byron",1,0.58841586
poem,2890,"Translation of the Epitaph on Virgil and Tibullus, by Domitius Marsus","George Gordon, Lord Byron",4,0.3545432
poem,2891,Translation of the Nurse's Dole in the _Medea_ of Euripides,"George Gordon, Lord Byron",4,0.5550418
poem,2892,Translation From Anacreon. Ode 1. to His Lyre,"George Gordon, Lord Byron",0,0.45141113
poem,2893,Translation From Anacreon. Ode 3,"George Gordon, Lord Byron",3,0.5648483
poem,2894,Translation From Anacreon. Ode,"George Gordon, Lord Byron",4,0.16429675
poem,2895,Translation From Anacreon. Ode 1. to His Lyre,"George Gordon, Lord Byron",0,0.44952548
poem,2896,Translation From Anacreon. Ode 3,"George Gordon, Lord Byron",3,0.5813214
poem,2897,Translation From Catullus. AD Lesbiam,"George Gordon, Lord Byron",4,0.5843073
poem,2898,Translation From Catullus. Lugete Veneres Cupidinesque (Carm. III.),"George Gordon, Lord Byron",4,0.6619077
poem,2899,Translation From Horace,"George Gordon, Lord Byron",4,0.24983186
poem,2900,Translation From Vittorelli. on a Nun,"George Gordon, Lord Byron",0,0.44271553
poem,2901,"Translation From the ""Medea"" of Euripides ","George Gordon, Lord Byron",1,0.5668679
poem,2902,Translation of a Romaic Love Song,"George Gordon, Lord Byron",2,0.47894984
poem,2903,"Translation of the Epitaph on Virgil and Tibullus, by Domitius Marsus","George Gordon, Lord Byron",4,0.3573941
poem,2904,"Translation of the Famous Greek War Song, ""δεῦτε παῖδεσ τῶν ἑλλήνων.""","George Gordon, Lord Byron",3,0.5358772
poem,2905,Translation of the Nurse's Dole in the _Medea_ of Euripides,"George Gordon, Lord Byron",4,0.57390225
poem,2906,"Translation of the Romaic Song,","George Gordon, Lord Byron",1,0.5565086
poem,2907,Venice. a Fragment,"George Gordon, Lord Byron",3,0.8055314
poem,2908,Verses Found in a Summer-House at Hales-Owen,"George Gordon, Lord Byron",0,0.31298363
poem,2909,Versicles,"George Gordon, Lord Byron",1,0.6303251
poem,2910,Vision of Belshazzar,"George Gordon, Lord Byron",3,0.69222
poem,2911,Well! Thou Art Happy,"George Gordon, Lord Byron",2,0.6098286
poem,2912,Were My Bosom As False As Thou Deem'st It to Be,"George Gordon, Lord Byron",3,0.49695557
poem,2913,Werner: First Draft,"George Gordon, Lord Byron",1,0.45601285
poem,2914,"Werner; or, the Inheritance","George Gordon, Lord Byron",1,0.6730944
poem,2915,Werner: First Draft,"George Gordon, Lord Byron",1,0.46021217
poem,2916,When Coldness Wraps This Suffering Clay,"George Gordon, Lord Byron",0,0.51158845
poem,2917,When I Roved a Young Highlander,"George Gordon, Lord Byron",1,0.23146296
poem,2918,When We Two Parted,"George Gordon, Lord Byron",2,0.54971457
poem,2919,"Windsor Poetics.  Lines Composed on the Occasion of His Royal Highness the Prince Regent Being Seen Standing between the Coffins of Henry VIII. and Charles I., in the Royal Vault at Windsor","George Gordon, Lord Byron",3,0.5752139
poem,2920,Written After Swimming From Sestos to Abydos,"George Gordon, Lord Byron",0,0.6467656
poem,2921,'Mighty Eagle',Percy Bysshe Shelley,3,0.42730802
poem,2922,A Bridal Song,Percy Bysshe Shelley,0,0.3906932
poem,2923,A Dialogue,Percy Bysshe Shelley,3,0.53647256
poem,2924,Autumn: A Dirge,Percy Bysshe Shelley,3,0.65883994
poem,2925,A Dirge,Percy Bysshe Shelley,3,0.73910326
poem,2926,A Fragment: To Music,Percy Bysshe Shelley,3,0.54174465
poem,2927,A Hate-Song,Percy Bysshe Shelley,3,0.83353955
poem,2928,A Lament,Percy Bysshe Shelley,1,0.7154645
poem,2929,A New National Anthem,Percy Bysshe Shelley,0,0.6580368
poem,2930,A Summer Evening Churchyard,Percy Bysshe Shelley,0,0.6673088
poem,2931,"A Tale of Society As It Is: From Facts, 1811",Percy Bysshe Shelley,0,0.55546004
poem,2932,A Vision of the Sea,Percy Bysshe Shelley,3,0.4964692
poem,2933,Adonais,Percy Bysshe Shelley,1,0.3448491
poem,2934,"Alastor: Or, the Spirit of Solitude",Percy Bysshe Shelley,1,0.6753258
poem,2935,The Two Spirits: An Allegory,Percy Bysshe Shelley,0,0.58951867
poem,2936,An Allegory,Percy Bysshe Shelley,2,0.2775191
poem,2937,An Exhortation,Percy Bysshe Shelley,3,0.8072527
poem,2938,"An Ode, Written October, 1819, Before the Spaniards Had Recovered Their Liberty",Percy Bysshe Shelley,0,0.51887465
poem,2939,Another Fragment: To Music,Percy Bysshe Shelley,2,0.3595776
poem,2940,Arethusa,Percy Bysshe Shelley,3,0.5461496
poem,2941,Autumn: A Dirge,Percy Bysshe Shelley,3,0.63998115
poem,2942,Bereavement,Percy Bysshe Shelley,0,0.68698454
poem,2943,Bigotry's Victim,Percy Bysshe Shelley,1,0.73033667
poem,2944,Buona Notte,Percy Bysshe Shelley,4,0.6396439
poem,2945,Cancelled Passage of Mont Blanc,Percy Bysshe Shelley,4,0.8237965
poem,2946,Cancelled Passage of the Ode to Liberty,Percy Bysshe Shelley,0,0.16993737
poem,2947,Cancelled Stanza,Percy Bysshe Shelley,1,0.2689227
poem,2948,Charles the First,Percy Bysshe Shelley,0,0.49998534
poem,2949,Circumstance,Percy Bysshe Shelley,0,0.60786796
poem,2950,Fragment of the Elegy on the Death of Bion,Percy Bysshe Shelley,3,0.33200598
poem,2951,Death,Percy Bysshe Shelley,3,0.6041379
poem,2952,Fragment: Death in Life,Percy Bysshe Shelley,3,0.20972288
poem,2953,On Death,Percy Bysshe Shelley,3,0.41304725
poem,2954,Death,Percy Bysshe Shelley,1,0.6690978
poem,2955,Lines Written on Hearing the News of the Death of Napoleon,Percy Bysshe Shelley,0,0.13931805
poem,2956,Fragment: 'The Death Knell Is Ringing',Percy Bysshe Shelley,0,0.31867093
poem,2957,To Death,Percy Bysshe Shelley,0,0.3774069
poem,2958,Fragment of the Elegy on the Death of Adonis,Percy Bysshe Shelley,1,0.5204052
poem,2959,"Fragment: 'Such Hope, As Is the Sick Despair of Good'",Percy Bysshe Shelley,2,0.17263567
poem,2960,Despair,Percy Bysshe Shelley,0,0.5162719
poem,2961,Dirge for the Year,Percy Bysshe Shelley,1,0.82788724
poem,2962,Epipsychidion,Percy Bysshe Shelley,4,0.60332024
poem,2963,Epitaph,Percy Bysshe Shelley,0,0.57100713
poem,2964,Epitaphium,Percy Bysshe Shelley,3,0.4533174
poem,2965,Epitaphium,Percy Bysshe Shelley,3,0.4473852
poem,2966,Fragment: Supposed to Be an Epithalamium of Francis Ravaillac and Charlotte Corday,Percy Bysshe Shelley,0,0.32964087
poem,2967,Epithalamium,Percy Bysshe Shelley,1,0.8857601
poem,2968,"Evening: Ponte Al Mare, Pisa",Percy Bysshe Shelley,0,0.43884027
poem,2969,Eyes: A Fragment,Percy Bysshe Shelley,2,0.3686179
poem,2970,Falsehood and Vice,Percy Bysshe Shelley,3,0.6601982
poem,2971,Farewell to North Devon,Percy Bysshe Shelley,3,0.3488915
poem,2972,Feelings of a Republican on the Fall of Bonaparte,Percy Bysshe Shelley,3,0.5343745
poem,2973,Fiordispina,Percy Bysshe Shelley,4,0.6009042
poem,2974,Fragment: 'When Soft Winds and Sunny Skies',Percy Bysshe Shelley,0,0.5337825
poem,2975,Fragment: To the Moon,Percy Bysshe Shelley,4,0.2712512
poem,2976,Fragment: Omens,Percy Bysshe Shelley,3,0.3536213
poem,2977,Fragment: Supposed to Be an Epithalamium of Francis Ravaillac and Charlotte Corday,Percy Bysshe Shelley,0,0.3325919
poem,2978,Fragment: A Serpent-Face,Percy Bysshe Shelley,3,0.7649782
poem,2979,On a Fete at Carlton House: Fragment,Percy Bysshe Shelley,3,0.34709883
poem,2980,Fragment: The False Laurel and the True,Percy Bysshe Shelley,0,0.61375284
poem,2981,Fragment of the Elegy on the Death of Bion,Percy Bysshe Shelley,3,0.3178113
poem,2982,Fragment From the Wandering Jew,Percy Bysshe Shelley,0,0.16687536
poem,2983,Fragment: 'Methought I Was a Billow in the Crowd',Percy Bysshe Shelley,0,0.5061374
poem,2984,Fragment,Percy Bysshe Shelley,3,0.50327724
poem,2985,Fragments of an Unfinished Drama,Percy Bysshe Shelley,3,0.46917635
poem,2986,Fragment: To One Singing,Percy Bysshe Shelley,0,0.5709895
poem,2987,Another Fragment: To Music,Percy Bysshe Shelley,2,0.36237705
poem,2988,Fragments Supposed to Be Parts of Otho,Percy Bysshe Shelley,0,0.5834631
poem,2989,Fragment: To a Friend Released From Prison,Percy Bysshe Shelley,0,0.39083934
poem,2990,"Fragment: ""Igniculus Desiderii""",Percy Bysshe Shelley,2,0.60686785
poem,2991,Fragment: 'What Men Gain Fairly',Percy Bysshe Shelley,3,0.5720451
poem,2992,Fragment: Love the Universe to-Day,Percy Bysshe Shelley,2,0.28895193
poem,2993,Fragment: Wedded Souls,Percy Bysshe Shelley,4,0.7172426
poem,2994,Fragment: Sufficient Unto the Day,Percy Bysshe Shelley,0,0.3448913
poem,2995,Fragment: To Italy,Percy Bysshe Shelley,4,0.7523449
poem,2996,Fragment: Wine of the Fairies,Percy Bysshe Shelley,2,0.45002198
poem,2997,Fragment: The Deserts of Dim Sleep,Percy Bysshe Shelley,2,0.465011
poem,2998,Fragment: Death in Life,Percy Bysshe Shelley,3,0.21657956
poem,2999,Fragment: 'Unrisen Splendour of the Brightest Sun',Percy Bysshe Shelley,0,0.368109
poem,3000,Fragment: Pater Omnipotens,Percy Bysshe Shelley,0,0.53978074
